rcid,unres,date,year,me,nu,di,co,hr,ec,developed_abstain,developed_yes,developed_no,developed_absent,developed_not_member,undeveloped_abstain,undeveloped_yes,undeveloped_no,undeveloped_absent,undeveloped_not_member
3086,R/41/181,1986-12-02,1986,1,0,0,0,0,1,1,78,1,9,9,0,64,1,5,29
3087,R/41/184,1986-12-02,1986,0,0,0,0,0,1,9,56,16,8,9,2,61,0,7,29
3088,R/41/187,1986-12-02,1986,0,0,0,0,0,1,1,81,1,6,9,1,65,0,4,29
3089,R/41/195,1986-12-02,1986,0,0,0,0,0,0,0,81,1,7,9,0,69,0,1,29
3090,R/41/197,1986-12-02,1986,0,0,0,0,0,0,0,82,1,6,9,0,70,0,0,29
3091,R/41/199,1986-12-02,1986,0,0,0,0,0,0,1,82,0,6,9,0,70,0,0,29
3092,R/41/200,1986-12-02,1986,0,0,0,0,0,0,1,82,0,6,9,0,70,0,0,29
3093,R/41/209C,1986-12-05,1986,0,0,0,0,0,0,2,75,3,9,9,1,57,7,5,29
3094,R/41/209E,1986-12-05,1986,0,0,0,0,0,0,7,61,9,12,9,3,63,2,2,29
3095,R/41/209F,1986-12-05,1986,0,0,0,0,0,0,8,65,6,10,9,1,59,7,3,29
3096,R/41/209H,1986-12-05,1986,0,0,0,0,0,0,1,77,3,8,9,0,58,7,5,29
3097,R/41/209I,1986-12-05,1986,0,0,0,0,0,0,13,55,12,9,9,11,45,7,7,29
3098,R/41/211A,1986-12-05,1986,0,0,0,0,0,1,10,66,4,9,9,0,56,9,5,29
3099,R/41/211B,1986-12-05,1986,0,0,0,0,0,1,2,76,2,9,9,0,56,9,5,29
3100,R/41/211C,1986-12-05,1986,0,0,0,0,0,0,9,67,5,8,9,0,56,9,5,29
3101,R/41/212B,1986-12-05,1986,0,1,0,0,0,0,21,59,0,9,9,7,60,0,3,29
3102,R/42/3,1987-10-04,1987,0,0,0,0,0,0,6,72,7,4,9,10,45,14,1,29
3103,R/42/5,1987-10-05,1987,0,0,0,0,0,0,0,86,1,2,9,0,67,1,2,29
3104,R/42/7,1987-10-05,1987,0,0,0,0,0,0,14,51,0,24,9,1,52,0,17,29
3105,R/42/14A,1987-11-06,1987,0,0,0,0,0,0,23,63,0,3,9,1,68,0,1,29
3106,R/42/14B,1987-11-06,1987,0,0,0,0,0,0,23,63,0,3,9,1,67,0,2,29
3107,R/42/14C,1987-11-06,1987,0,0,0,0,0,0,6,80,0,3,9,0,69,0,1,29
3108,R/42/14D,1987-11-06,1987,0,0,0,0,0,0,21,65,0,3,9,1,68,0,1,29
3109,R/42/14E,1987-11-06,1987,0,0,0,0,0,0,5,81,0,3,9,0,68,0,2,29
3110,R/42/15,1987-11-03,1987,0,0,0,0,0,0,6,74,5,4,9,5,48,14,3,29
3111,R/42/16,1987-11-03,1987,0,0,0,0,0,0,8,65,1,15,9,0,58,0,12,29
3112,R/42/17,1987-11-04,1987,0,0,0,0,0,0,21,63,1,4,9,1,65,0,4,29
3113,R/42/18,1987-11-05,1987,0,0,0,0,0,0,34,45,1,9,9,14,49,1,6,29
3114,R/42/19,1987-11-03,1987,0,0,0,0,0,0,25,58,3,3,9,11,56,2,1,29
3115,R/42/20,1987-11-04,1987,0,0,0,0,0,0,5,76,2,6,9,1,66,0,3,29
3116,R/42/23A,1987-11-06,1987,0,0,0,0,0,0,21,60,3,5,9,1,69,0,0,29
3117,R/42/23B,1987-11-06,1987,0,0,0,0,0,0,20,62,3,4,9,4,66,0,0,29
3118,R/42/23C,1987-11-06,1987,0,0,0,0,0,0,14,60,10,5,9,3,66,1,0,29
3119,R/42/23D,1987-11-06,1987,1,1,0,0,0,1,16,43,26,4,9,7,60,3,0,29
3120,R/42/23E,1987-11-06,1987,0,0,0,0,0,0,9,76,1,3,9,1,69,0,0,29
3121,R/42/23F,1987-11-06,1987,0,0,0,0,0,0,8,72,4,5,9,4,66,0,0,29
3122,R/42/23G,1987-11-06,1987,0,0,0,0,0,0,2,81,2,4,9,2,68,0,0,29
3123,R/42/25,1987-11-02,1987,0,1,1,0,0,0,4,81,0,4,9,3,66,0,1,29
3124,R/42/26A,1987-11-02,1987,0,1,0,0,0,0,11,71,3,4,9,3,66,0,1,29
3125,R/42/26B,1987-11-02,1987,0,1,0,0,0,0,20,62,3,4,9,2,66,0,2,29
3126,R/42/27,1987-11-02,1987,0,1,0,0,0,0,4,79,2,4,9,4,64,0,2,29
3127,R/42/29,1987-11-02,1987,0,1,0,0,0,0,17,66,1,5,9,19,48,2,1,29
3128,R/42/31,1987-11-02,1987,0,1,1,0,0,0,17,48,18,6,9,3,64,0,3,29
3129,R/42/32,1987-11-02,1987,0,1,1,0,0,0,2,83,0,4,9,1,68,0,1,29
3130,R/42/33,1987-11-02,1987,0,0,1,0,0,0,0,84,1,4,9,0,70,0,0,29
3131,R/42/34A,1987-11-02,1987,0,1,0,0,0,0,3,82,0,4,9,1,69,0,0,29
3132,R/42/34B,1987-11-02,1987,0,1,0,0,0,0,13,71,3,2,9,0,69,1,0,29
3133,R/42/35,1987-11-02,1987,0,0,1,0,0,1,17,69,1,2,9,1,66,0,3,29
3134,R/42/38A,1987-11-02,1987,0,0,1,0,0,0,16,71,0,2,9,23,45,0,2,29
3135,R/42/38C,1987-11-02,1987,0,1,0,0,0,0,5,80,1,3,9,3,66,0,1,29
3136,R/42/38D,1987-11-02,1987,0,1,1,0,0,0,12,75,0,2,9,1,68,0,1,29
3137,R/42/38F,1987-11-02,1987,0,0,1,0,0,1,28,56,1,4,9,4,63,1,2,29
3138,R/42/38I,1987-11-02,1987,0,0,0,0,0,0,9,73,0,7,9,3,60,0,7,29
3139,R/42/38J,1987-11-02,1987,0,0,1,0,0,0,24,62,1,2,9,0,66,1,3,29
3140,R/42/38K,1987-11-02,1987,0,0,1,0,0,0,1,85,1,2,9,1,69,0,0,29
3141,R/42/38L,1987-11-02,1987,0,0,1,0,0,0,4,82,1,2,9,2,67,0,1,29
3142,R/42/38N,1987-11-02,1987,0,0,1,0,0,0,0,85,0,4,9,0,69,0,1,29
3143,R/42/39A,1987-11-02,1987,0,0,1,0,0,0,22,63,1,3,9,1,66,0,3,29
3144,R/42/39B,1987-11-02,1987,0,1,1,0,0,0,3,73,11,2,9,1,66,1,2,29
3145,R/42/39C,1987-11-02,1987,0,1,1,0,0,0,3,67,17,2,9,1,68,0,1,29
3146,R/42/39G,1987-11-02,1987,0,0,1,0,0,0,9,76,1,3,9,0,70,0,0,29
3147,R/42/39H,1987-11-02,1987,0,1,1,0,0,0,1,74,12,2,9,1,66,1,2,29
3148,R/42/39I,1987-11-02,1987,0,0,1,0,0,0,0,86,1,2,9,0,70,0,0,29
3149,R/42/42A,1987-11-02,1987,0,1,1,0,0,0,9,60,17,3,9,3,65,0,2,29
3150,R/42/42B,1987-11-02,1987,0,0,1,0,0,0,12,71,1,5,9,2,67,0,1,29
3151,R/42/42C,1987-11-02,1987,0,1,1,0,0,0,6,68,13,2,9,1,69,0,0,29
3152,R/42/42D,1987-11-02,1987,0,1,0,0,0,0,13,71,3,2,9,1,69,0,0,29
3153,R/42/42E,1987-11-02,1987,0,0,1,0,0,0,13,53,17,6,9,1,64,1,4,29
3154,R/42/42H,1987-11-02,1987,0,0,1,0,0,0,20,67,0,2,9,1,66,0,3,29
3155,R/42/42K,1987-11-02,1987,0,0,1,0,0,0,14,73,0,2,9,14,54,0,2,29
3156,R/42/42L,1987-11-02,1987,0,0,1,0,0,0,13,69,5,2,9,2,66,0,2,29
3157,R/42/42M,1987-11-02,1987,0,0,1,0,0,0,3,73,11,2,9,0,69,1,0,29
3158,R/42/42N,1987-11-02,1987,0,0,0,0,0,0,10,77,0,2,9,10,58,0,2,29
3159,R/42/44,1987-11-02,1987,1,1,1,0,0,0,40,41,0,8,9,10,56,1,3,29
3160,R/42/46A,1987-11-02,1987,0,0,0,0,0,0,7,57,0,25,9,2,65,0,3,29
3161,R/42/46B,1987-11-02,1987,0,0,0,0,0,0,10,47,1,31,9,2,54,0,14,29
3162,R/42/50,1987-11-02,1987,0,0,0,0,0,1,9,76,1,3,9,1,68,0,1,29
3163,R/42/52,1987-11-02,1987,0,0,0,0,1,0,0,86,1,2,9,0,70,0,0,29
3164,R/42/56,1987-11-02,1987,0,0,0,0,0,0,26,59,1,3,9,1,69,0,0,29
3165,R/42/66A,1987-12-04,1987,1,0,0,0,1,0,22,63,1,3,9,0,68,1,1,29
3166,R/42/66B,1987-12-04,1987,1,0,0,0,1,0,20,65,1,3,9,0,66,1,3,29
3167,R/42/66C,1987-12-04,1987,1,0,0,0,1,0,18,65,2,4,9,0,68,1,1,29
3168,R/42/66D,1987-12-04,1987,1,0,0,0,0,0,22,63,1,3,9,2,65,1,2,29
3169,R/42/69A,1987-12-04,1987,1,0,0,0,0,0,0,86,0,3,9,1,67,0,2,29
3170,R/42/69D,1987-12-04,1987,1,0,0,0,0,0,0,86,0,3,9,1,68,0,1,29
3171,R/42/69E,1987-12-04,1987,1,0,0,0,0,0,1,84,1,3,9,2,66,1,1,29
3172,R/42/69F,1987-12-04,1987,1,0,0,0,0,0,3,64,19,3,9,1,67,1,1,29
3173,R/42/69G,1987-12-04,1987,1,0,0,1,1,0,22,62,1,4,9,5,63,1,1,29
3174,R/42/69H,1987-12-04,1987,1,0,0,0,0,0,24,59,1,5,9,4,63,1,2,29
3175,R/42/69I,1987-12-04,1987,1,0,0,0,0,0,24,60,1,4,9,3,65,1,1,29
3176,R/42/69J,1987-12-04,1987,1,0,0,0,0,0,3,81,1,4,9,4,64,1,1,29
3177,R/42/69K,1987-12-04,1987,1,0,0,0,0,0,0,84,1,4,9,1,67,1,1,29
3178,R/42/70/A,1987-12-05,1987,0,0,0,0,0,0,3,56,1,29,9,2,38,2,28,29
3179,R/42/70/B,1987-12-05,1987,0,0,0,0,0,0,3,56,1,29,9,2,38,2,28,29
3180,R/42/71,1987-12-06,1987,0,0,0,1,0,0,6,70,3,10,9,1,60,0,9,29
3181,R/42/72,1987-12-06,1987,0,0,0,1,0,0,5,72,2,10,9,1,63,0,6,29
3182,R/42/73,1987-12-06,1987,0,0,0,1,0,0,3,84,0,2,9,0,70,0,0,29
3183,R/42/74,1987-12-06,1987,0,0,0,1,0,1,12,64,9,4,9,0,69,1,0,29
3184,R/42/75,1987-12-06,1987,0,0,0,1,0,0,22,62,2,3,9,1,68,1,0,29
3185,R/42/78,1987-12-06,1987,0,0,0,0,0,0,32,46,0,11,9,18,47,0,5,29
3186,R/42/79,1987-12-06,1987,0,0,0,0,0,0,35,29,18,7,9,12,40,11,7,29
3187,R/42/91,1987-12-02,1987,0,0,0,0,0,0,23,61,0,5,9,1,67,0,2,29
3188,R/42/92,1987-12-02,1987,0,0,0,0,0,0,22,63,1,3,9,1,68,0,1,29
3189,R/42/93,1987-12-02,1987,0,0,0,0,0,0,40,36,10,3,9,23,40,2,5,29
3190,R/42/95,1987-12-02,1987,0,0,0,1,1,0,10,57,16,6,9,0,69,1,0,29
3191,R/42/96,1987-12-02,1987,0,0,0,1,1,0,18,56,10,5,9,1,68,0,1,29
3192,R/42/99,1987-12-02,1987,0,0,0,0,1,1,15,62,8,4,9,0,67,1,2,29
3193,R/42/100,1987-12-02,1987,0,0,0,0,1,1,23,63,0,3,9,1,68,0,1,29
3194,R/42/101,1987-12-02,1987,0,0,0,0,1,0,1,84,0,4,9,0,70,0,0,29
3195,R/42/102,1987-12-02,1987,0,0,0,0,1,1,21,63,1,4,9,1,66,0,3,29
3196,R/42/115,1987-12-02,1987,0,0,0,0,1,0,2,57,23,7,9,0,67,1,2,29
3197,R/42/119,1987-12-02,1987,0,0,0,0,1,0,23,61,1,4,9,1,68,0,1,29
3198,R/42/134,1987-12-02,1987,0,1,0,0,0,0,8,78,1,2,9,0,67,1,2,29
3199,R/42/135,1987-12-02,1987,0,0,0,0,1,0,9,66,8,6,9,22,28,14,6,29
3200,R/42/136,1987-12-02,1987,0,0,0,0,1,0,20,47,12,10,9,25,17,10,18,29
3201,R/42/139,1987-12-02,1987,0,0,0,0,0,0,2,84,0,3,9,0,69,0,1,29
3202,R/42/140,1987-12-02,1987,0,0,0,0,1,0,3,82,1,3,9,0,68,0,2,29
3203,R/42/145,1987-12-02,1987,0,0,0,0,0,1,8,62,16,3,9,0,67,1,2,29
3204,R/42/146,1987-12-02,1987,0,0,0,0,1,0,1,86,0,2,9,0,70,0,0,29
3205,R/42/147,1987-12-02,1987,0,0,0,0,1,0,31,48,3,7,9,22,45,2,1,29
3206,R/42/149,1987-12-02,1987,0,0,0,0,0,1,23,62,0,4,9,1,69,0,0,29
3207,R/42/150,1987-12-02,1987,0,0,0,0,0,0,19,67,0,3,9,1,69,0,0,29
3208,R/42/151,1987-12-02,1987,0,0,0,0,0,0,14,67,4,4,9,0,69,1,0,29
3209,R/42/153,1987-12-02,1987,0,0,0,0,0,0,25,61,0,3,9,15,53,0,2,29
3210,R/42/158,1987-12-02,1987,0,0,0,0,0,1,21,65,0,3,9,1,68,0,1,29
3211,R/42/159,1987-12-02,1987,0,0,0,0,0,0,1,84,1,3,9,0,69,1,0,29
3212,R/42/160A,1987-12-03,1987,1,0,0,1,0,0,30,50,1,8,9,6,61,1,2,29
3213,R/42/160B,1987-12-03,1987,1,0,0,0,0,0,5,77,0,7,9,3,65,1,1,29
3214,R/42/160C,1987-12-03,1987,1,0,0,1,0,0,5,78,0,6,9,3,65,1,1,29
3215,R/42/160D,1987-12-03,1987,1,0,0,1,1,0,31,50,2,6,9,7,62,1,0,29
3216,R/42/160E,1987-12-03,1987,1,0,0,0,0,0,16,68,0,5,9,7,62,1,0,29
3217,R/42/160F,1987-12-03,1987,1,0,0,0,0,0,6,78,0,5,9,4,65,1,0,29
3218,R/42/160G,1987-12-03,1987,1,0,0,0,0,0,10,73,1,5,9,4,64,1,1,29
3219,R/42/162A,1987-12-03,1987,0,0,0,0,0,0,14,68,1,6,9,1,68,0,1,29
3220,R/42/162B,1987-12-03,1987,0,0,0,0,0,0,10,72,1,6,9,1,68,0,1,29
3221,R/42/165,1987-12-06,1987,0,0,0,0,0,1,16,58,9,6,9,4,61,1,4,29
3222,R/42/166,1987-12-06,1987,1,0,0,0,0,1,0,84,1,4,9,0,68,1,1,29
3223,R/42/173,1987-12-06,1987,0,0,0,0,0,1,5,60,20,4,9,0,68,1,1,29
3224,R/42/174,1987-12-06,1987,0,0,0,0,0,0,0,83,1,5,9,0,69,0,1,29
3225,R/42/176,1987-12-06,1987,0,0,0,0,0,1,32,46,1,10,9,16,48,1,5,29
3226,R/42/184,1987-12-06,1987,0,0,0,0,0,0,0,83,0,6,9,0,66,1,3,29
3227,R/42/190,1987-12-06,1987,1,0,0,1,0,0,0,83,1,5,9,1,68,0,1,29
3228,R/42/198,1987-12-06,1987,0,0,0,0,0,0,0,84,1,4,9,0,70,0,0,29
3229,R/42/199,1987-12-06,1987,1,0,0,0,0,1,0,82,1,6,9,0,70,0,0,29
3230,R/42/200,1987-12-06,1987,0,0,0,0,0,1,1,82,0,6,9,0,68,0,2,29
3231,R/42/201,1987-12-06,1987,0,0,0,0,0,1,1,84,0,4,9,0,70,0,0,29
3232,R/42/202,1987-12-06,1987,0,0,0,0,0,0,1,84,0,4,9,0,69,0,1,29
3233,R/42/203,1987-12-06,1987,0,0,0,0,0,0,1,84,0,4,9,0,70,0,0,29
3234,R/42/204,1987-12-06,1987,0,0,0,0,0,1,1,84,0,4,9,0,70,0,0,29
3235,R/42/205,1987-12-06,1987,0,0,0,0,0,0,0,84,1,4,9,0,70,0,0,29
3236,R/42/209/A,1987-12-06,1987,1,0,0,0,0,0,20,62,2,5,9,2,62,1,5,29
3237,R/42/209/B,1987-12-06,1987,1,0,0,0,0,0,25,43,17,4,9,8,56,2,4,29
3238,R/42/209/C,1987-12-06,1987,1,0,0,0,0,0,28,33,21,7,9,15,49,2,4,29
3239,R/42/209/D,1987-12-06,1987,1,0,1,0,0,0,4,78,2,5,9,3,62,1,4,29
3240,R/42/210B,1987-12-05,1987,0,0,0,0,0,0,0,80,0,9,9,0,65,1,4,29
3241,R/42/223,1987-12-02,1987,1,0,0,0,0,0,2,78,2,7,9,7,55,1,7,29
3242,R/42/224,1987-12-02,1987,0,0,0,0,0,0,3,77,2,7,9,7,56,1,6,29
3243,R/42/226A,1987-12-02,1987,0,0,0,0,0,1,3,80,0,6,9,0,66,1,3,29
3244,R/42/229A,1988-03-04,1988,0,0,0,0,0,0,0,81,0,7,10,0,62,1,8,28
3245,R/42/229B,1988-03-04,1988,0,0,0,0,0,0,0,81,0,7,10,0,62,0,9,28
3246,R/42/230,1988-03-04,1988,0,0,0,0,0,0,0,84,1,3,10,0,64,1,6,28
3247,R/42/232,1988-05-06,1988,0,0,0,0,0,0,0,75,1,12,10,0,61,1,9,28
3248,R/43/3,1988-10-02,1988,0,0,0,0,0,0,0,80,1,7,10,0,66,1,4,28
3249,R/43/11,1988-10-03,1988,0,0,0,0,0,0,32,44,1,11,10,16,45,1,9,28
3250,R/43/12,1988-10-03,1988,0,0,0,0,0,0,0,76,1,11,10,0,64,0,7,28
3251,R/43/13,1988-10-04,1988,0,0,0,0,0,0,2,80,0,6,10,0,66,0,5,28
3252,R/43/14,1988-10-04,1988,0,0,0,0,0,0,21,62,1,4,10,4,65,0,2,28
3253,R/43/18,1988-11-03,1988,0,0,0,0,0,0,5,72,2,9,10,1,63,0,7,28
3254,R/43/19,1988-11-05,1988,0,0,0,0,0,0,5,74,6,3,10,8,49,12,2,28
3255,R/43/21,1988-11-05,1988,1,0,0,0,1,0,11,71,1,5,10,5,59,1,6,28
3256,R/43/22,1988-11-06,1988,0,0,0,0,1,0,26,54,0,8,10,3,64,0,4,28
3257,R/43/23,1988-11-02,1988,0,0,0,0,0,0,8,73,1,6,10,0,70,0,1,28
3258,R/43/25,1988-11-05,1988,0,0,0,0,0,0,29,52,3,4,10,7,58,2,4,28
3259,R/43/26A,1988-11-05,1988,0,0,0,0,0,0,22,62,0,4,10,1,68,0,2,28
3260,R/43/26B,1988-11-05,1988,0,0,0,0,0,0,12,72,0,4,10,1,68,0,2,28
3261,R/43/26C,1988-11-05,1988,0,0,0,0,0,0,6,78,0,4,10,0,69,0,2,28
3262,R/43/26D,1988-11-05,1988,0,0,0,0,0,0,21,62,0,5,10,2,66,1,2,28
3263,R/43/26E,1988-11-05,1988,0,0,0,0,0,0,5,79,0,4,10,0,69,0,2,28
3264,R/43/28,1988-11-03,1988,0,0,0,1,0,0,2,83,0,3,10,0,71,0,0,28
3265,R/43/29,1988-11-03,1988,0,0,0,1,0,1,13,63,9,3,10,1,69,1,0,28
3266,R/43/30,1988-11-03,1988,0,0,0,1,0,0,24,57,3,4,10,3,67,1,0,28
3267,R/43/33,1988-11-03,1988,0,0,0,0,0,0,32,46,0,10,10,21,40,0,10,28
3268,R/43/45,1988-11-03,1988,0,0,0,1,0,0,6,77,2,3,10,1,70,0,0,28
3269,R/43/46,1988-11-03,1988,0,0,0,1,0,0,4,79,2,3,10,1,70,0,0,28
3270,R/43/47,1988-11-03,1988,0,0,0,1,0,0,19,65,1,3,10,1,70,0,0,28
3271,R/43/48,1988-11-04,1988,0,0,0,0,0,0,1,81,1,5,10,0,70,1,0,28
3272,R/43/49,1988-12-06,1988,0,0,0,0,0,0,1,83,2,2,10,0,70,1,0,28
3273,R/43/50A,1988-12-02,1988,0,0,0,0,0,0,20,61,3,4,10,1,70,0,0,28
3274,R/43/50B,1988-12-02,1988,0,1,1,0,0,0,26,56,1,5,10,3,67,1,0,28
3275,R/43/50C,1988-12-02,1988,0,0,0,0,0,0,15,56,12,5,10,4,66,1,0,28
3276,R/43/50D,1988-12-02,1988,0,0,0,0,0,0,10,69,4,5,10,4,67,0,0,28
3277,R/43/50E,1988-12-02,1988,1,1,0,0,0,1,18,45,21,4,10,8,61,2,0,28
3278,R/43/50F,1988-12-02,1988,0,0,0,0,0,0,8,74,2,4,10,1,70,0,0,28
3279,R/43/50H,1988-12-02,1988,0,0,0,0,0,0,20,62,1,5,10,1,69,0,1,28
3280,R/43/50J,1988-12-02,1988,0,0,0,0,0,0,11,70,2,5,10,3,67,1,0,28
3281,R/43/50K,1988-12-02,1988,0,0,0,0,0,0,2,79,2,5,10,0,70,0,1,28
3282,R/43/54A,1988-12-03,1988,1,0,0,0,0,0,23,44,16,5,10,7,60,2,2,28
3283,R/43/54B,1988-12-03,1988,1,0,0,0,0,0,29,32,20,7,10,16,51,1,3,28
3284,R/43/54C,1988-12-03,1988,1,0,1,0,0,0,5,78,0,5,10,2,64,2,3,28
3285,R/43/57A,1988-12-03,1988,1,0,0,0,0,0,0,84,0,4,10,1,68,0,2,28
3286,R/43/57D,1988-12-03,1988,1,0,0,0,0,0,0,84,0,4,10,1,69,0,1,28
3287,R/43/57E,1988-12-03,1988,1,0,0,0,0,0,0,81,3,4,10,0,69,1,1,28
3288,R/43/57F,1988-12-03,1988,1,0,0,0,0,0,3,61,19,5,10,0,69,1,1,28
3289,R/43/57G,1988-12-03,1988,1,0,0,1,1,0,21,61,2,4,10,2,67,1,1,28
3290,R/43/57H,1988-12-03,1988,1,0,0,0,0,0,22,60,1,5,10,3,64,1,3,28
3291,R/43/57I,1988-12-03,1988,1,0,0,1,0,0,0,83,1,4,10,1,68,1,1,28
3292,R/43/57J,1988-12-03,1988,1,0,0,0,0,0,0,83,1,4,10,0,69,1,1,28
3293,R/43/58A,1988-12-03,1988,1,0,0,1,0,0,35,46,1,6,10,8,60,1,2,28
3294,R/43/58B,1988-12-03,1988,1,0,0,0,0,0,2,82,0,4,10,2,66,1,2,28
3295,R/43/58C,1988-12-03,1988,1,0,0,1,0,0,1,81,0,6,10,1,68,1,1,28
3296,R/43/58D,1988-12-03,1988,1,0,0,1,0,0,0,81,1,6,10,0,69,1,1,28
3297,R/43/58E,1988-12-03,1988,1,0,0,0,0,0,1,82,1,4,10,0,68,1,2,28
3298,R/43/58F,1988-12-03,1988,1,0,0,0,0,0,1,82,0,5,10,2,67,1,1,28
3299,R/43/58G,1988-12-03,1988,1,0,0,0,0,0,1,81,1,5,10,2,66,1,2,28
3300,R/43/60A,1988-12-03,1988,0,0,0,0,0,0,16,61,7,4,10,0,67,1,3,28
3301,R/43/60B,1988-12-03,1988,0,0,0,0,0,0,10,73,1,4,10,1,68,0,2,28
3303,R/43/63A,1988-12-04,1988,0,1,0,0,0,0,11,71,3,3,10,2,65,1,3,28
3304,R/43/63B,1988-12-04,1988,0,1,0,0,0,0,20,62,3,3,10,1,64,1,5,28
3305,R/43/64,1988-12-04,1988,0,1,0,0,0,0,3,81,2,2,10,4,64,0,3,28
3306,R/43/66,1988-12-04,1988,0,1,0,0,0,0,17,67,1,3,10,16,50,2,3,28
3307,R/43/68,1988-12-04,1988,0,1,1,0,0,0,13,54,17,4,10,3,63,0,5,28
3308,R/43/69,1988-12-04,1988,0,1,1,0,0,0,2,84,0,2,10,1,68,0,2,28
3309,R/43/70,1988-12-04,1988,0,0,1,0,0,0,0,85,1,2,10,0,69,0,2,28
3310,R/43/71A,1988-12-04,1988,0,1,0,0,0,0,3,83,0,2,10,1,68,0,2,28
3311,R/43/71B,1988-12-04,1988,0,1,1,0,0,0,12,70,3,3,10,0,68,1,2,28
3312,R/43/72,1988-12-04,1988,0,0,1,0,0,1,1,85,0,2,10,1,67,0,3,28
3313,R/43/75A,1988-12-04,1988,0,0,1,0,0,0,11,74,0,3,10,1,67,0,3,28
3314,R/43/75G,1988-12-04,1988,0,0,1,0,0,0,8,70,0,10,10,2,60,0,9,28
3315,R/43/75H,1988-12-04,1988,0,0,1,0,0,0,19,64,2,3,10,1,66,1,3,28
3316,R/43/75I,1988-12-04,1988,0,0,1,0,0,0,17,65,0,6,10,21,45,1,4,28
3317,R/43/75J,1988-12-04,1988,0,0,1,0,0,1,26,55,1,6,10,3,61,1,6,28
3318,R/43/75K,1988-12-04,1988,0,0,1,0,0,0,5,78,1,4,10,2,66,0,3,28
3319,R/43/75L,1988-12-04,1988,0,0,1,0,0,0,0,84,1,3,10,1,68,0,2,28
3320,R/43/75N,1988-12-04,1988,0,1,1,0,0,0,8,76,1,3,10,1,65,0,5,28
3321,R/43/75O,1988-12-04,1988,0,1,1,0,0,0,15,70,0,3,10,31,33,0,7,28
3322,R/43/75Q,1988-12-04,1988,0,0,0,0,0,0,3,76,0,9,10,7,52,1,11,28
3323,R/43/75S,1988-12-04,1988,0,0,1,0,0,0,8,74,0,6,10,15,51,0,5,28
3324,R/43/75T,1988-12-04,1988,0,1,0,0,0,0,12,73,0,3,10,1,68,0,2,28
3325,R/43/76A,1988-12-04,1988,0,0,1,0,0,0,20,63,1,4,10,1,66,0,4,28
3326,R/43/76B,1988-12-04,1988,0,1,1,0,0,0,2,69,11,6,10,1,66,1,3,28
3327,R/43/76C,1988-12-04,1988,0,0,1,0,0,0,10,75,0,3,10,0,69,0,2,28
3328,R/43/76E,1988-12-04,1988,0,1,1,0,0,0,3,65,17,3,10,1,68,0,2,28
3329,R/43/77A,1988-12-04,1988,0,0,0,0,0,1,14,63,6,5,10,0,66,1,4,28
3330,R/43/77B,1988-12-04,1988,0,0,1,0,0,0,2,83,0,3,10,0,68,1,2,28
3331,R/43/78B,1988-12-04,1988,0,1,1,0,0,0,5,62,17,4,10,1,65,0,5,28
3332,R/43/78C,1988-12-04,1988,0,0,1,0,0,0,12,71,1,4,10,1,65,0,5,28
3333,R/43/78D,1988-12-04,1988,0,1,0,0,0,0,9,76,0,3,10,0,69,0,2,28
3334,R/43/78E,1988-12-04,1988,0,1,1,0,0,0,4,67,13,4,10,1,68,0,2,28
3335,R/43/78F,1988-12-04,1988,0,1,0,0,0,0,13,68,3,4,10,1,66,2,2,28
3336,R/43/78I,1988-12-04,1988,0,0,1,0,0,0,22,62,0,4,10,31,34,0,6,28
3337,R/43/78J,1988-12-04,1988,0,0,1,0,0,1,8,75,1,4,10,1,68,0,2,28
3338,R/43/78M,1988-12-04,1988,0,0,1,0,0,0,13,68,3,4,10,1,68,0,2,28
3339,R/43/80,1988-12-04,1988,1,1,1,0,0,0,41,42,1,4,10,10,57,1,3,28
3340,R/43/81B,1988-12-04,1988,0,0,0,0,0,0,0,82,1,5,10,0,68,0,3,28
3341,R/43/82,1988-12-04,1988,0,1,1,0,0,0,3,80,0,5,10,8,58,0,5,28
3342,R/43/83A,1988-12-04,1988,0,0,0,0,0,0,5,48,0,35,10,1,52,0,18,28
3343,R/43/83B,1988-12-04,1988,0,0,0,0,0,0,8,50,0,30,10,2,61,0,8,28
3344,R/43/86,1988-12-04,1988,0,0,0,0,0,0,23,60,1,4,10,1,67,0,3,28
3345,R/43/87,1988-12-04,1988,0,0,0,0,0,0,23,61,0,4,10,1,67,0,3,28
3346,R/43/88,1988-12-04,1988,0,0,0,0,0,0,21,61,1,5,10,1,67,0,3,28
3347,R/43/89,1988-12-04,1988,0,0,0,0,0,0,29,50,2,7,10,16,47,1,7,28
3348,R/43/92,1988-12-05,1988,0,0,0,1,1,1,14,62,9,3,10,3,67,1,0,28
3349,R/43/97,1988-12-05,1988,0,0,0,0,0,0,24,59,1,4,10,2,68,1,0,28
3350,R/43/106,1988-12-05,1988,0,0,0,1,1,0,10,59,14,5,10,5,65,1,0,28
3351,R/43/107,1988-12-05,1988,0,0,0,1,1,0,17,58,10,3,10,4,66,1,0,28
3352,R/43/110,1988-12-05,1988,0,0,0,0,1,1,23,64,0,1,10,1,68,1,1,28
3353,R/43/113,1988-12-05,1988,0,0,0,0,1,1,22,64,1,1,10,1,68,0,2,28
3354,R/43/124,1988-12-05,1988,0,0,0,0,1,0,1,62,23,2,10,0,67,1,3,28
3355,R/43/125,1988-12-05,1988,0,0,0,0,1,0,23,63,1,1,10,2,67,0,2,28
